Device_ID,User Switch,Flash,Temperature Sensor,Temperature,Humidity,Radio,Sleep Current (uA),Date
H4203000,1,1,1,26.7,65,1,4.7044684,15:02:2024 12:52:21
H4203001,1,1,1,26.8,66,1,3.6509949,15:02:2024 12:31:45
H4203002,1,1,1,26.7,66,1,4.3306765,15:02:2024 13:17:17
H4203003,1,1,1,26.8,66,1,4.380095,15:02:2024 14:19:57
H4203004,1,1,1,26.8,66,1,4.990743,15:02:2024 14:04:42
H4203005,1,1,1,26.9,65,1,5.0433954,15:02:2024 14:03:55
H4203006,1,1,1,27.1,66,1,3.603865,15:02:2024 14:28:06
H4203007,1,1,1,27.2,64,1,4.936605,15:02:2024 14:27:38
H4203008,1,1,1,27.4,66,1,5.0004006,15:02:2024 14:23:50
H4203009,1,1,1,26.9,64,1,4.700839,15:02:2024 14:29:05
H4203010,1,1,1,26.7,66,1,5.036406,15:02:2024 14:21:55
H4203011,1,1,1,26.6,65,1,3.6675789,15:02:2024 14:13:15
H4203012,1,1,1,26.8,65,1,5.0800807,15:02:2024 14:38:06
H4203013,1,1,1,26.8,65,1,5.0005678,15:02:2024 14:49:05
H4203014,1,1,1,27.3,65,1,5.6440865,15:02:2024 14:46:13
H4203015,1,1,1,26.7,66,1,4.3045707,15:02:2024 14:28:35
H4203016,1,1,1,27,66,1,5.063334,15:02:2024 14:13:50
H4203017,1,1,1,26.6,65,1,4.807,15:02:2024 14:08:54
H4203018,1,1,1,27.2,68,1,5.6550477,15:02:2024 14:09:49
H4203019,1,1,1,27.2,66,1,5.0849346,15:02:2024 14:18:37
H4203020,1,1,1,27,65,1,4.76998,15:02:2024 14:24:42
H4203021,1,1,1,27,65,1,5.6009063,15:02:2024 14:51:56
H4203022,1,1,1,26.9,64,1,3.4300045,15:02:2024 14:29:34
H4203023,1,1,1,26.2,66,1,4.3700504,15:02:2024 14:32:16
H4203024,1,1,1,27.1,66,1,5.0403888,15:02:2024 14:41:15
H4203025,1,1,1,26.9,65,1,5.046709,15:02:2024 14:43:00
H4203026,1,1,1,26.5,66,1,4.3770005,15:02:2024 14:45:15
H4203027,1,1,1,27.3,66,1,4.9370536,15:02:2024 14:38:34
H4203028,1,1,1,27.1,66,1,3.6890444,15:02:2024 14:39:01
H4203029,1,1,1,26.7,65,1,7.049209,15:02:2024 14:24:16
H4203030,1,1,1,27.1,66,1,4.324923,15:02:2024 14:25:42
H4203031,1,1,1,26.6,65,1,4.9543049,15:02:2024 14:14:42
H4203032,1,1,1,26.6,66,1,7.0915253,15:02:2024 14:26:10
H4203033,1,1,1,26.8,65,1,3.4754603,15:02:2024 14:30:31
H4203034,1,1,1,26.5,65,1,5.6554902,15:02:2024 13:57:59
H4203035,1,1,1,27.2,65,1,3.4031264,15:02:2024 14:16:05
H4203036,1,1,1,27,66,1,3.4729936,15:02:2024 14:01:55
H4203037,1,1,1,26.8,65,1,7.0084313,15:02:2024 14:43:53
H4203038,1,1,1,26.6,64,1,4.8064539,15:02:2024 14:31:50
H4203039,1,1,1,27.1,66,1,5.6899466,15:02:2024 14:11:21
H4203040,1,1,1,26.7,65,1,3.6238484,15:02:2024 14:22:55
H4203041,1,1,1,26.9,66,1,4.7817478,15:02:2024 14:31:24
H4203042,1,1,1,26.6,66,1,3.6727412,15:02:2024 14:30:04
H4203043,1,1,1,26.8,66,1,5.6590434,15:02:2024 14:47:32
H4203044,1,1,1,26.9,66,1,5.0833644,15:02:2024 14:49:31
H4203045,1,1,1,27.2,65,1,3.4073717,15:02:2024 14:03:26
H4203046,1,1,1,26.7,66,1,3.6557768,15:02:2024 14:55:29
H4203047,1,1,1,27,66,1,3.6042864,15:02:2024 14:35:23
H4203048,1,1,1,27,66,1,6.1111887,15:02:2024 14:40:49
H4203049,1,1,1,27,66,1,4.9728833,15:02:2024 14:21:01
H4203050,1,1,1,27,66,1,6.1266658,15:02:2024 14:12:26
H4203051,1,1,1,26.9,66,1,6.1831765,15:02:2024 14:37:39
H4203052,1,1,1,26.7,66,1,6.1562537,15:02:2024 14:02:22
H4203053,1,1,1,27,66,1,7.0271338,15:02:2024 14:47:06
H4203054,1,1,1,27.1,66,1,4.3759994,15:02:2024 14:18:03
H4203055,1,1,1,27.5,66,1,3.6589707,15:02:2024 14:00:28
H4203056,1,1,1,26.7,65,1,5.0447681,15:02:2024 14:50:58
H4203057,1,1,1,27.7,66,1,3.4508708,15:02:2024 14:34:06
H4203058,1,1,1,27,65,1,3.6241018,15:02:2024 14:54:10
H4203059,1,1,1,27,66,1,3.6193883,15:02:2024 13:58:42
H4203060,1,1,1,26.4,67,1,4.3657118,15:02:2024 14:06:27
H4203061,1,1,1,27.4,65,1,5.6923059,15:02:2024 13:59:39
H4203062,1,1,1,26.9,66,1,4.7518865,15:02:2024 14:34:58
H4203063,1,1,1,27,64,1,4.9077917,15:02:2024 14:36:16
H4203064,1,1,1,27.3,64,1,5.0244984,15:02:2024 14:40:19
H4203065,1,1,1,26.2,67,1,5.6470733,15:02:2024 14:08:25
H4203066,1,1,1,27.1,64,1,4.8869456,15:02:2024 14:53:42
H4203067,1,1,1,26.7,65,1,4.3505459,15:02:2024 14:44:47
H4203068,1,1,1,27.1,65,1,5.6884113,15:02:2024 14:07:58
H4203069,1,1,1,27.5,67,1,6.1516938,15:02:2024 14:19:05
H4203070,1,1,1,26.9,66,1,3.6487079,15:02:2024 14:54:38
H4203071,1,1,1,26.4,67,1,6.1912341,15:02:2024 14:46:39
H4203072,1,1,1,26.7,66,1,6.1349034,15:02:2024 14:41:54
H4203073,1,1,1,27.2,66,1,5.0582229,15:02:2024 14:32:43
H4203074,1,1,1,27,66,1,5.6192159,15:02:2024 14:22:23
H4203075,1,1,1,27,65,1,3.4689728,15:02:2024 14:48:37
H4203076,1,1,1,27,67,1,4.7131668,15:02:2024 14:52:51
H4203077,1,1,1,27.1,65,1,4.8529272,15:02:2024 14:35:49
H4203078,1,1,1,27.2,65,1,5.6047926,15:02:2024 14:02:52
H4203079,1,1,1,27.2,67,1,4.3804688,15:02:2024 14:17:35
H4203080,1,1,1,27,67,1,6.1981332,15:02:2024 14:27:11
H4203081,1,1,1,26.8,66,1,3.6697623,15:02:2024 14:44:19
H4203082,1,1,1,27.2,66,1,4.7039851,15:02:2024 14:34:31
H4203083,1,1,1,26.8,65,1,6.1041415,15:02:2024 14:19:32
H4203084,1,1,1,26.9,66,1,4.9586691,15:02:2024 14:33:08
H4203085,1,1,1,27.1,66,1,4.3007135,15:02:2024 14:36:42
H4203086,1,1,1,27,67,1,6.1318065,15:02:2024 14:45:44
H4203087,1,1,1,27.1,67,1,7.0149576,15:02:2024 14:11:56
H4203088,1,1,1,26.7,66,1,7.0074135,15:02:2024 14:30:57
H4203089,1,1,1,26.9,66,1,4.84445,15:02:2024 14:14:16
H4203090,1,1,1,26.7,66,1,4.3825697,15:02:2024 14:20:33
H4203091,1,1,1,27,66,1,4.7513057,15:02:2024 14:23:22
H4203092,1,1,1,26.8,65,1,4.8655667,15:02:2024 14:52:22
H4203093,1,1,1,27.1,66,1,4.328393,15:02:2024 14:09:22
H4203094,1,1,1,26.2,64,1,3.4107833,15:02:2024 14:55:03
H4203095,1,1,1,27.3,65,1,4.8314668,15:02:2024 14:49:58
H4203096,1,1,1,27.2,65,1,5.6606093,15:02:2024 14:53:17
H4203097,1,1,1,26.9,64,1,3.4262408,15:02:2024 14:25:12
H4203098,1,1,1,26.8,65,1,4.9440952,15:02:2024 14:26:35
H4203099,1,1,1,26.9,64,1,5.6308391,15:02:2024 14:51:28
H4203100,1,1,1,27.3,64,1,3.4811993,15:02:2024 14:33:36
H4203101,1,1,1,27.1,64,1,6.133826,15:02:2024 14:21:28
H4203102,1,1,1,26.9,65,1,7.0207085,15:02:2024 14:47:59
H4203103,1,1,1,27.3,63,1,4.3331656,15:02:2024 15:10:37
H4203104,1,1,1,28,64,1,4.7054344,15:02:2024 15:08:44
H4203105,1,1,1,27.5,65,1,3.6993905,15:02:2024 15:05:01
H4203106,1,1,1,27.4,64,1,4.3638232,15:02:2024 15:09:09
H4203107,1,1,1,27.1,64,1,4.396449,15:02:2024 15:08:18
H4203108,1,1,1,27.2,64,1,4.9980051,15:02:2024 15:48:42
H4203109,1,1,1,27.6,64,1,3.6926905,15:02:2024 15:18:48
H4203110,1,1,1,27.1,66,1,3.4473388,15:02:2024 15:11:04
H4203111,1,1,1,27.2,65,1,6.1406337,15:02:2024 15:26:25
H4203112,1,1,1,26.9,65,1,4.7283866,15:02:2024 15:53:14
H4203113,1,1,1,27.7,63,1,3.6847739,15:02:2024 15:30:41
H4203114,1,1,1,27.2,64,1,3.6461431,15:02:2024 15:25:27
H4203115,1,1,1,27,63,1,4.7326937,15:02:2024 15:09:42
H4203116,1,1,1,26.6,63,1,4.984673,15:02:2024 15:20:42
H4203117,1,1,1,27.1,64,1,4.9048445,15:02:2024 15:40:30
H4203118,1,1,1,27.3,65,1,5.0470437,15:02:2024 15:23:16
H4203119,1,1,1,27.2,64,1,5.659841,15:02:2024 15:13:32
H4203120,1,1,1,26.7,64,1,4.3767567,15:02:2024 14:59:39
H4203121,1,1,1,27,63,1,4.8584188,15:02:2024 15:28:58
H4203122,1,1,1,27.2,66,1,4.9418215,15:02:2024 15:24:34
H4203123,1,1,1,27.5,64,1,5.021468,15:02:2024 15:27:16
H4203124,1,1,1,26.9,64,1,4.9170719,15:02:2024 15:52:48
H4203125,1,1,1,27,64,1,4.887815,15:02:2024 15:12:35
H4203126,1,1,1,26.9,63,1,4.3967828,15:02:2024 15:51:58
H4203127,1,1,1,27.6,63,1,5.0669045,15:02:2024 15:31:32
H4203128,1,1,1,26.7,64,1,3.4778588,15:02:2024 15:19:12
H4203129,1,1,1,27.3,65,1,4.316303,15:02:2024 15:32:50
H4203130,1,1,1,26.9,64,1,4.8778987,15:02:2024 15:03:32
H4203131,1,1,1,27.3,63,1,5.6820787,15:02:2024 14:59:08
H4203132,1,1,1,27.4,63,1,5.6547001,15:02:2024 15:02:28
H4203133,1,1,1,27,63,1,5.654128,15:02:2024 15:18:23
H4203134,1,1,1,27.3,64,1,4.3177136,15:02:2024 15:14:32
H4203135,1,1,1,26.8,64,1,3.4692873,15:02:2024 15:50:38
H4203136,1,1,1,27.2,63,1,4.9301644,15:02:2024 15:06:57
H4203137,1,1,1,27.2,64,1,7.06432,15:02:2024 15:31:57
H4203138,1,1,1,27.1,64,1,6.1472761,15:02:2024 15:03:00
H4203139,1,1,1,26.9,64,1,5.6874214,15:02:2024 15:01:53
H4203140,1,1,1,26.6,64,1,5.6887626,15:02:2024 15:20:14
H4203141,1,1,1,26.8,64,1,3.464637,15:02:2024 14:58:39
H4203142,1,1,1,27.1,64,1,4.7234357,15:02:2024 14:57:43
H4203143,1,1,1,27.3,64,1,7.0676912,15:02:2024 15:06:26
H4203144,1,1,1,27.5,65,1,4.8378199,15:02:2024 15:43:12
H4203145,1,1,1,27.7,64,1,3.4196191,15:02:2024 15:14:00
H4203146,1,1,1,27.5,65,1,3.6406011,15:02:2024 15:52:23
H4203147,1,1,1,27.3,63,1,4.8540261,15:02:2024 15:27:41
H4203148,1,1,1,27.1,64,1,6.1968271,15:02:2024 15:55:32
H4203149,1,1,1,26.9,64,1,5.6271457,15:02:2024 15:38:48
H4203150,1,1,1,27,63,1,4.7829123,15:02:2024 15:05:59
H4203151,1,1,1,27.3,64,1,6.1799547,15:02:2024 15:46:24
H4203152,1,1,1,27.3,65,1,4.867551,15:02:2024 15:51:32
H4203153,1,1,1,27.4,64,1,4.8684885,15:02:2024 15:19:42
H4203154,1,1,1,27.1,64,1,6.1245465,15:02:2024 15:21:37
H4203155,1,1,1,27.1,63,1,4.7003895,15:02:2024 14:58:09
H4203156,1,1,1,27.7,65,1,3.4522533,15:02:2024 15:34:16
H4203157,1,1,1,27.2,64,1,5.0652161,15:02:2024 15:36:05
H4203158,1,1,1,26.7,63,1,3.4525885,15:02:2024 15:37:00
H4203159,1,1,1,27.6,63,1,5.6020329,15:02:2024 15:00:09
H4203160,1,1,1,27.1,63,1,6.1832076,15:02:2024 15:47:43
H4203161,1,1,1,27.2,64,1,7.0576102,15:02:2024 15:25:02
H4203162,1,1,1,27.1,64,1,5.0362902,15:02:2024 15:42:40
H4203163,1,1,1,26.3,64,1,4.7225734,15:02:2024 15:41:49
H4203164,1,1,1,27.5,64,1,7.0400502,15:02:2024 15:26:51
H4203165,1,1,1,27.5,65,1,3.462781,15:02:2024 15:30:16
H4203166,1,1,1,27.1,64,1,5.6992181,15:02:2024 15:25:52
H4203167,1,1,1,27,64,1,4.7614779,15:02:2024 15:17:58
H4203168,1,1,1,27.6,64,1,5.087845,15:02:2024 15:34:49
H4203169,1,1,1,27.7,65,1,4.3486421,15:02:2024 15:12:06
H4203170,1,1,1,27.7,64,1,4.3076952,15:02:2024 15:11:30
H4203171,1,1,1,27.4,64,1,3.4927686,15:02:2024 15:39:42
H4203172,1,1,1,27.2,64,1,4.842289,15:02:2024 15:49:09
H4203173,1,1,1,27.7,64,1,4.3435025,15:02:2024 15:28:32
H4203174,1,1,1,27.1,64,1,4.7114165,15:02:2024 15:17:31
H4203175,1,1,1,27.1,64,1,5.0942593,15:02:2024 15:40:58
H4203176,1,1,1,27.3,64,1,5.0635874,15:02:2024 15:35:42
H4203177,1,1,1,27.2,64,1,4.8471047,15:02:2024 15:53:41
H4203178,1,1,1,27,65,1,6.1259984,15:02:2024 15:28:06
H4203179,1,1,1,27,64,1,4.9276839,15:02:2024 15:41:23
H4203180,1,1,1,27.1,63,1,4.8907325,15:02:2024 15:36:34
H4203181,1,1,1,27.3,64,1,4.9479492,15:02:2024 15:17:06
H4203182,1,1,1,27.4,63,1,6.1691473,15:02:2024 15:35:16
H4203183,1,1,1,27.4,64,1,4.3429856,15:02:2024 15:39:17
H4203184,1,1,1,26.9,64,1,5.6093892,15:02:2024 15:13:05
H4203185,1,1,1,27.1,65,1,3.4501966,15:02:2024 15:10:08
H4203186,1,1,1,27.3,64,1,4.7543168,15:02:2024 15:15:00
H4203187,1,1,1,27.1,64,1,6.1176477,15:02:2024 15:54:32
H4203188,1,1,1,27.6,64,1,6.1197193,15:02:2024 15:51:06
H4203189,1,1,1,27.1,63,1,5.6570904,15:02:2024 15:33:51
H4203190,1,1,1,27.3,64,1,4.9298947,15:02:2024 15:07:51
H4203191,1,1,1,26.5,63,1,5.6292644,15:02:2024 15:31:08
H4203192,1,1,1,27.4,65,1,4.967725,15:02:2024 15:29:50
H4203193,1,1,1,26.7,65,1,5.6271539,15:02:2024 15:15:28
H4203194,1,1,1,27.4,65,1,4.7731707,15:02:2024 15:54:06
H4203195,1,1,1,26.7,64,1,5.0656957,15:02:2024 15:49:37
H4203196,1,1,1,26.6,66,1,5.0653451,15:02:2024 15:24:04
H4203197,1,1,1,27,65,1,4.9471171,15:02:2024 15:15:57
H4203198,1,1,1,27.1,65,1,4.3449836,15:02:2024 15:32:25
H4203199,1,1,1,26.9,64,1,4.3913503,15:02:2024 15:50:03
H4203200,1,1,1,27.4,66,1,3.4177313,15:02:2024 15:07:24
H4203201,1,1,1,26.7,65,1,4.3758637,15:02:2024 15:33:16
H4203202,1,1,1,27,64,1,6.1696867,15:02:2024 15:05:28
H4203203,1,1,1,27.1,65,1,5.0350559,15:02:2024 13:58:13
H4203204,1,1,1,27.1,64,1,6.1238888,15:02:2024 13:58:52
H4203205,1,1,1,27,66,1,4.9880841,15:02:2024 13:59:24
H4203206,1,1,1,27.5,66,1,4.7369827,15:02:2024 13:59:58
H4203207,1,1,1,27.2,66,1,4.749626,15:02:2024 14:00:38
H4203208,1,1,1,26.9,65,1,3.4205401,15:02:2024 14:01:10
H4203209,1,1,1,27,65,1,4.973459,15:02:2024 14:01:40
H4203210,1,1,1,27.2,65,1,7.0212216,15:02:2024 14:02:11
H4203211,1,1,1,27.4,64,1,3.4457029,15:02:2024 14:02:54
H4203212,1,1,1,27.3,65,1,7.0971991,15:02:2024 14:03:30
H4203213,1,1,1,26.7,65,1,7.0611436,15:02:2024 14:05:17
H4203214,1,1,1,27,65,1,4.8976407,15:02:2024 14:05:52
H4203215,1,1,1,26.9,65,1,6.189707,15:02:2024 14:06:28
H4203216,1,1,1,27.2,65,1,4.8136233,15:02:2024 14:07:08
H4203217,1,1,1,27,66,1,4.9528306,15:02:2024 14:08:37
H4203218,1,1,1,26.7,65,1,5.0145255,15:02:2024 14:09:14
H4203219,1,1,1,27.4,66,1,4.9743268,15:02:2024 14:11:41
H4203220,1,1,1,26.7,64,1,4.8233149,15:02:2024 14:11:08
H4203221,1,1,1,26.6,66,1,5.6797815,15:02:2024 14:10:31
H4203222,1,1,1,26.5,65,1,6.1043674,15:02:2024 14:09:50
H4203223,1,1,1,26.9,64,1,4.7912629,15:02:2024 14:12:57
H4203224,1,1,1,27,64,1,3.6380312,15:02:2024 14:13:30
H4203225,1,1,1,27.4,65,1,4.8405091,15:02:2024 14:14:15
H4203226,1,1,1,26.5,65,1,4.772442,15:02:2024 14:14:50
H4203227,1,1,1,27.3,65,1,4.8367628,15:02:2024 14:15:23
H4203228,1,1,1,27,64,1,4.7838844,15:02:2024 14:16:04
H4203229,1,1,1,27.2,65,1,6.1907774,15:02:2024 14:16:36
H4203230,1,1,1,27.3,66,1,5.6192679,15:02:2024 14:17:11
H4203231,1,1,1,26.8,65,1,5.6577769,15:02:2024 14:17:44
H4203232,1,1,1,27.4,65,1,5.0699679,15:02:2024 14:18:17
H4203233,1,1,1,27.1,65,1,3.6532124,15:02:2024 14:18:55
H4203234,1,1,1,27,66,1,4.7993078,15:02:2024 14:19:36
H4203235,1,1,1,27.7,64,1,5.0334903,15:02:2024 14:20:12
H4203236,1,1,1,27.1,64,1,4.8000873,15:02:2024 14:20:45
H4203237,1,1,1,27.4,65,1,4.3822832,15:02:2024 14:22:16
H4203238,1,1,1,27.3,65,1,5.0825691,15:02:2024 14:23:13
H4203239,1,1,1,27.1,64,1,5.6923851,15:02:2024 14:24:15
H4203240,1,1,1,26.6,66,1,7.0404292,15:02:2024 14:25:40
H4203241,1,1,1,26.9,64,1,5.0761769,15:02:2024 14:26:21
H4203242,1,1,1,27.3,65,1,7.0836942,15:02:2024 14:26:53
H4203243,1,1,1,27.4,64,1,6.1280641,15:02:2024 14:28:44
H4203244,1,1,1,27.1,66,1,7.060665,15:02:2024 14:29:22
H4203245,1,1,1,26.9,65,1,4.731893,15:02:2024 14:29:55
H4203246,1,1,1,27.3,64,1,3.4476714,15:02:2024 14:30:27
H4203247,1,1,1,27.3,67,1,6.1999075,15:02:2024 14:30:59
H4203248,1,1,1,27.4,65,1,3.4445771,15:02:2024 14:32:01
H4203249,1,1,1,27.4,65,1,7.0379984,15:02:2024 14:34:12
H4203250,1,1,1,27.1,65,1,6.1796722,15:02:2024 14:44:09
H4203251,1,1,1,27.1,64,1,5.03569,15:02:2024 14:45:03
H4203252,1,1,1,27.4,65,1,6.1441995,15:02:2024 14:45:49
H4203253,1,1,1,27.3,65,1,3.454762,15:02:2024 14:46:40
H4203254,1,1,1,27.2,64,1,4.9664472,15:02:2024 14:47:26
H4203255,1,1,1,26.9,64,1,5.6530427,15:02:2024 14:52:46
H4203256,1,1,1,26.8,64,1,5.0507411,15:02:2024 14:51:41
H4203257,1,1,1,27,65,1,5.0519721,15:02:2024 14:50:54
H4203258,1,1,1,27.3,64,1,4.8743822,15:02:2024 14:50:20
H4203259,1,1,1,27.1,64,1,3.4973822,15:02:2024 14:55:44
H4203260,1,1,1,27.4,65,1,7.0327945,15:02:2024 14:54:44
H4203261,1,1,1,26.6,64,1,3.6440202,15:02:2024 14:53:59
H4203262,1,1,1,27.3,67,1,4.9903137,15:02:2024 14:53:27
H4203263,1,1,1,26.8,65,1,4.3728357,15:02:2024 14:57:08
H4203264,1,1,1,26.6,65,1,4.9547671,15:02:2024 14:57:50
H4203265,1,1,1,27.4,65,1,4.3781221,15:02:2024 14:58:53
H4203266,1,1,1,27.2,66,1,5.6998461,15:02:2024 15:11:44
H4203267,1,1,1,26.4,65,1,6.1927738,15:02:2024 15:13:00
H4203268,1,1,1,26.8,65,1,7.0696358,15:02:2024 15:12:21
H4203269,1,1,1,27,65,1,4.8486798,15:02:2024 15:13:32
H4203270,1,1,1,26.7,65,1,4.3722357,15:02:2024 15:14:04
H4203271,1,1,1,26.8,65,1,7.0615746,15:02:2024 15:15:36
H4203272,1,1,1,27.4,65,1,4.3087453,15:02:2024 15:15:05
H4203273,1,1,1,27.5,65,1,4.747319,15:02:2024 15:16:15
H4203274,1,1,1,26.9,64,1,4.9231233,15:02:2024 15:18:02
H4203275,1,1,1,26.5,65,1,5.6828384,15:02:2024 15:16:56
H4203276,1,1,1,27,65,1,3.654869,15:02:2024 15:18:34
H4203277,1,1,1,27.4,65,1,7.064863,15:02:2024 15:19:14
H4203278,1,1,1,27.1,67,1,6.1690513,15:02:2024 15:19:59
H4203279,1,1,1,26.8,65,1,4.8659904,15:02:2024 15:20:32
H4203280,1,1,1,26.4,65,1,4.3888535,15:02:2024 15:21:07
H4203281,1,1,1,27.7,64,1,5.0599434,15:02:2024 15:21:42
H4203282,1,1,1,27,64,1,3.6238912,15:02:2024 15:22:27
H4203283,1,1,1,26.7,64,1,3.6100295,15:02:2024 15:23:33
H4203284,1,1,1,28,65,1,4.8455442,15:02:2024 15:24:07
H4203285,1,1,1,27,64,1,4.7394627,15:02:2024 15:24:52
H4203286,1,1,1,27.2,65,1,4.7395426,15:02:2024 15:25:39
H4203287,1,1,1,26.3,63,1,3.6863823,15:02:2024 15:26:11
H4203288,1,1,1,27.1,66,1,4.8128914,15:02:2024 15:26:53
H4203289,1,1,1,27.3,64,1,4.9569517,15:02:2024 15:29:18
H4203290,1,1,1,26.8,65,1,4.9434406,15:02:2024 15:30:45
H4203291,1,1,1,26.9,64,1,4.8245874,15:02:2024 15:31:23
H4203292,1,1,1,27,65,1,4.3562625,15:02:2024 15:32:51
H4203293,1,1,1,27.1,65,1,4.9486809,15:02:2024 15:34:22
H4203294,1,1,1,26.9,66,1,7.0810901,15:02:2024 15:35:29
H4203295,1,1,1,27,67,1,4.871896,15:02:2024 15:36:03
H4203296,1,1,1,27.1,64,1,4.3911684,15:02:2024 15:37:06
H4203297,1,1,1,26.8,67,1,4.9974798,15:02:2024 15:38:01
H4203298,1,1,1,26.7,65,1,4.7239801,15:02:2024 15:38:40
H4203299,1,1,1,27.2,65,1,6.1877586,15:02:2024 15:40:31
H4203300,1,1,1,26.7,66,1,4.9728623,15:02:2024 15:41:30
H4203301,1,1,1,27.2,66,1,4.7036548,15:02:2024 15:42:07
H4203302,1,1,1,27.2,66,1,4.9985553,15:02:2024 15:42:41
H4203303,1,1,1,27.1,65,1,3.49253,15:02:2024 15:43:27
H4203304,1,1,1,27.1,66,1,4.3228839,15:02:2024 15:44:12
H4203305,1,1,1,26.9,65,1,3.6061982,15:02:2024 15:45:10
H4203306,1,1,1,26.9,66,1,5.0807204,15:02:2024 15:45:41
H4203307,1,1,1,27,66,1,3.6281747,15:02:2024 15:47:14
H4203308,1,1,1,26.8,66,1,4.9760319,15:02:2024 15:48:53
H4203309,1,1,1,26.9,65,1,4.9363027,15:02:2024 15:49:25
H4203310,1,1,1,27.2,66,1,4.7382826,15:02:2024 15:49:57
H4203311,1,1,1,27.1,68,1,4.8340865,15:02:2024 15:50:34
H4203312,1,1,1,27.1,66,1,3.6197018,15:02:2024 15:51:28
H4203313,1,1,1,26.6,65,1,4.3984522,15:02:2024 15:52:00
H4203314,1,1,1,27,65,1,7.0172528,15:02:2024 15:52:32
H4203315,1,1,1,27,67,1,4.9121806,15:02:2024 15:53:09
H4203316,1,1,1,27.5,65,1,4.9056261,15:02:2024 15:53:44
H4203317,1,1,1,26.8,65,1,4.7908121,15:02:2024 15:54:36
H4203318,1,1,1,27.6,66,1,4.7163281,15:02:2024 15:55:20
H4203319,1,1,1,26.9,66,1,4.8111689,15:02:2024 15:56:17
H4203320,1,1,1,26.7,66,1,7.0070878,15:02:2024 15:56:50
H4203321,1,1,1,27.2,66,1,4.8304409,15:02:2024 15:57:24
H4203322,1,1,1,27.5,66,1,7.0550486,15:02:2024 15:58:01
H4203323,1,1,1,26.7,66,1,4.3663815,15:02:2024 15:58:44
H4203324,1,1,1,26.5,66,1,4.7458569,15:02:2024 15:59:17
H4203325,1,1,1,26.9,66,1,4.877992,15:02:2024 16:00:07
H4203326,1,1,1,27.4,65,1,5.0899918,15:02:2024 16:01:27
H4203327,1,1,1,27.3,65,1,4.9123066,15:02:2024 16:02:06
H4203328,1,1,1,27.6,67,1,3.6551463,15:02:2024 16:03:12
H4203329,1,1,1,27.3,65,1,4.7350019,15:02:2024 16:03:46
H4203330,1,1,1,26.6,66,1,5.0057358,15:02:2024 16:04:20
H4203331,1,1,1,27.1,66,1,3.0574995,15:02:2024 16:05:07
H4203332,1,1,1,26.6,65,1,3.0949943,15:02:2024 16:05:37
H4203333,1,1,1,26.9,65,1,3.0560303,15:02:2024 16:07:22
H4203334,1,1,1,26.6,65,1,3.6598049,15:02:2024 16:13:06
H4203335,1,1,1,26.6,65,1,3.9065904,15:02:2024 16:08:05
H4203336,1,1,1,27.3,65,1,3.0980063,15:02:2024 16:08:45
H4203337,1,1,1,26.4,66,1,3.6067355,15:02:2024 16:09:33
H4203338,1,1,1,26.6,65,1,3.393569,15:02:2024 16:11:32
H4203339,1,1,1,26.9,66,1,3.0070636,15:02:2024 16:12:14
H4203340,1,1,1,27.3,66,1,3.5400403,15:02:2024 16:15:42
H4203341,1,1,1,27.1,65,1,3.0004487,15:02:2024 16:14:36
H4203342,1,1,1,26.9,64,1,3.0600465,15:02:2024 16:14:02
H4203343,1,1,1,27.4,65,1,3.0550855,15:02:2024 16:16:25
H4203344,1,1,1,27.3,65,1,3.0057657,15:02:2024 16:17:18
H4203345,1,1,1,27.1,66,1,3.8407304,15:02:2024 16:18:24
H4203346,1,1,1,27.2,64,1,3.853799,15:02:2024 16:18:57
H4203347,1,1,1,26.9,66,1,3.9943906,15:02:2024 16:19:31
H4203348,1,1,1,27,66,1,3.305908,15:02:2024 16:20:13
H4203349,1,1,1,27,66,1,3.0869559,15:02:2024 16:22:55
H4203350,1,1,1,27.5,66,1,3.6570847,15:02:2024 16:23:32
H4203351,1,1,1,26.7,65,1,3.7009334,15:02:2024 16:24:43
H4203352,1,1,1,27.5,65,1,3.9084373,15:02:2024 16:25:41
H4203353,1,1,1,27.1,65,1,3.6905666,15:02:2024 16:26:45
H4203354,1,1,1,27.3,66,1,3.0997493,15:02:2024 16:27:23
H4203355,1,1,1,27,64,1,3.7003477,15:02:2024 16:28:19
H4203356,1,1,1,26.7,66,1,3.339333,15:02:2024 16:28:53
H4203357,1,1,1,26.7,65,1,3.9605796,15:02:2024 16:29:27
H4203358,1,1,1,26.7,66,1,3.3006343,15:02:2024 16:30:05
H4203359,1,1,1,26.9,66,1,3.5706047,15:02:2024 16:30:44
H4203360,1,1,1,27,64,1,3.8300665,15:02:2024 16:31:17
H4203361,1,1,1,27.1,66,1,3.0353903,15:02:2024 16:31:51
H4203362,1,1,1,26.9,64,1,3.6634098,15:02:2024 16:32:24
H4203363,1,1,1,27.1,65,1,3.067405,15:02:2024 16:33:26
H4203364,1,1,1,26.6,65,1,3.4490359,15:02:2024 16:34:06
H4203365,1,1,1,26.7,66,1,3.3000509,15:02:2024 16:34:41
H4203366,1,1,1,26.8,65,1,3.96086,15:02:2024 16:35:12
H4203367,1,1,1,26.6,66,1,3.596499,15:02:2024 16:36:21
H4203368,1,1,1,27,66,1,3.300379,15:02:2024 16:37:19
H4203369,1,1,1,26.9,65,1,3.806308,15:02:2024 16:37:51
H4203370,1,1,1,26.7,66,1,3.0706705,15:02:2024 16:38:24
